Date Scraped,Type,LocalAirport,Origin/Destination,Airline,Status,Expected,Actual,Delay
2024-11-05 23:55:04,Arrivals,Basel,Antalya,easyJet,Landed,2000-01-01 14:18:00,2000-01-01 14:18:00,0.0
2024-11-05 23:55:04,Arrivals,Basel,Warsaw,Wizz Air,Landed,2000-01-01 14:46:00,2000-01-01 14:44:00,-2.0
2024-11-05 23:55:04,Arrivals,Basel,Nice,easyJet,Landed,2000-01-01 17:11:00,2000-01-01 17:08:00,-3.0
2024-11-05 23:55:04,Arrivals,Basel,Cluj,Wizz Air,Landed,2000-01-01 14:49:00,2000-01-01 14:47:00,-2.0
2024-11-05 23:55:04,Arrivals,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Landed,2000-01-01 15:26:00,2000-01-01 15:24:00,-2.0
2024-11-05 23:55:04,Arrivals,Basel,Agadir,easyJet,Landed,2000-01-01 16:08:00,2000-01-01 16:05:00,-3.0
2024-11-05 23:55:04,Arrivals,Basel,Munich,Lufthansa,Landed,2000-01-01 16:26:00,2000-01-01 16:23:00,-3.0
2024-11-05 23:55:04,Arrivals,Basel,Sarajevo,Zimex Aviation,Landed,2000-01-01 16:36:00,2000-01-01 16:34:00,-2.0
2024-11-05 23:55:04,Arrivals,Basel,Lanzarote,easyJet,Landed,2000-01-01 16:19:00,2000-01-01 16:16:00,-3.0
2024-11-05 23:55:04,Arrivals,Basel,London Stansted,Ryanair,Landed,2000-01-01 16:43:00,2000-01-01 16:41:00,-2.0
2024-11-05 23:55:04,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 17:23:00,2000-01-01 17:19:00,-4.0
2024-11-05 23:55:04,Arrivals,Basel,Palma,easyJet,Landed,2000-01-01 17:29:00,2000-01-01 17:26:00,-3.0
2024-11-05 23:55:04,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 19:08:00,2000-01-01 19:04:00,-4.0
2024-11-05 23:55:04,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 18:07:00,2000-01-01 18:05:00,-2.0
2024-11-05 23:55:04,Arrivals,Basel,Malaga,easyJet,Landed,2000-01-01 19:43:00,2000-01-01 19:39:00,-4.0
2024-11-05 23:55:04,Arrivals,Basel,Amsterdam,easyJet,Landed,2000-01-01 18:56:00,2000-01-01 18:50:00,-6.0
2024-11-05 23:55:04,Arrivals,Basel,Munich,Lufthansa,Landed,2000-01-01 19:31:00,2000-01-01 19:26:00,-5.0
2024-11-05 23:55:04,Arrivals,Basel,Pristina,GP Aviation,Landed,2000-01-01 19:38:00,2000-01-01 19:36:00,-2.0
2024-11-05 23:55:04,Arrivals,Basel,Vienna,Austrian Airlines,Landed,2000-01-01 19:36:00,2000-01-01 19:33:00,-3.0
2024-11-05 23:55:04,Arrivals,Basel,London Gatwick,easyJet,Landed,2000-01-01 20:28:00,2000-01-01 20:26:00,-2.0
2024-11-05 23:55:04,Arrivals,Basel,Barcelona,easyJet,Landed,2000-01-01 21:08:00,2000-01-01 21:01:00,-7.0
2024-11-05 23:55:04,Arrivals,Basel,Fuerteventura,easyJet,Landed,2000-01-01 20:37:00,2000-01-01 20:29:00,-8.0
2024-11-05 23:55:04,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 21:31:00,2000-01-01 21:26:00,-5.0
2024-11-05 23:55:04,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 21:22:00,2000-01-01 21:20:00,-2.0
2024-11-05 23:55:04,Arrivals,Basel,Paris Charles De Gaulle,FedEx,Landed,2000-01-01 21:51:00,2000-01-01 21:48:00,-3.0
2024-11-05 23:55:04,Arrivals,Basel,Geneva,FedEx,Landed,2000-01-01 21:48:00,2000-01-01 21:44:00,-4.0
2024-11-05 23:55:04,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 22:24:00,2000-01-01 22:19:00,-5.0
2024-11-05 23:55:04,Arrivals,Basel,Alicante,easyJet,Landed,2000-01-01 21:53:00,2000-01-01 21:50:00,-3.0
2024-11-05 23:55:04,Arrivals,Basel,Tenerife,easyJet,Landed,2000-01-01 22:26:00,2000-01-01 22:21:00,-5.0
2024-11-05 23:55:04,Arrivals,Basel,Pristina,Chair Airlines,Landed,2000-01-01 22:36:00,2000-01-01 22:31:00,-5.0
2024-11-05 23:55:04,Arrivals,Basel,Berlin,easyJet,Landed,2000-01-01 23:28:00,2000-01-01 23:24:00,-4.0
2024-11-05 23:55:04,Arrivals,Basel,Gran Canaria,easyJet,Landed,2000-01-01 22:51:00,2000-01-01 22:46:00,-5.0
2024-11-05 23:55:04,Arrivals,Basel,Porto,easyJet,Landed,2000-01-01 22:41:00,2000-01-01 22:37:00,-4.0
2024-11-05 23:55:04,Arrivals,Basel,Hamburg,easyJet,Landed,2000-01-01 23:31:00,2000-01-01 23:27:00,-4.0
2024-11-05 23:55:04,Arrivals,Basel,Brindisi,easyJet,Landed,2000-01-01 22:44:00,2000-01-01 22:39:00,-5.0
2024-11-05 23:55:04,Arrivals,Basel,Marrakech,easyJet,Landed,2000-01-01 22:58:00,2000-01-01 22:53:00,-5.0
2024-11-05 23:55:04,Arrivals,Basel,Madeira,easyJet,Landed,2000-01-01 22:54:00,2000-01-01 22:50:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Paris Charles De Gaulle,FedEx,Landed,2000-01-01 05:24:00,2000-01-01 05:22:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Liege,FedEx,Landed,2000-01-01 05:16:00,2000-01-01 05:13:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Brussels,European Air Transport / DHL,Landed,2000-01-01 05:19:00,2000-01-01 05:17:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Cologne Bonn,Sprintair,Landed,2000-01-01 05:12:00,2000-01-01 05:09:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Cologne Bonn,Sprintair,Landed,2000-01-01 05:59:00,2000-01-01 05:56:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Leipzig,European Air Transport / DHL,Landed,2000-01-01 05:46:00,2000-01-01 05:43:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Cologne Bonn,European Air Transport / DHL,Landed,2000-01-01 05:54:00,2000-01-01 05:51:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Istanbul,Turkish Airlines,Landed,2000-01-01 06:39:00,2000-01-01 06:37:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Hurghada,Air Cairo,Landed,2000-01-01 06:26:00,2000-01-01 06:24:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Antalya,SunExpress,Landed,2000-01-01 07:38:00,2000-01-01 07:35:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Iasi,Wizz Air,Landed,2000-01-01 07:41:00,2000-01-01 07:38:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Belgrade,Wizz Air,Landed,2000-01-01 07:46:00,2000-01-01 07:42:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Munich,Lufthansa,Landed,2000-01-01 09:12:00,2000-01-01 09:09:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Barcelona,easyJet,Landed,2000-01-01 09:03:00,2000-01-01 09:02:00,-1.0
2024-11-06 23:55:02,Arrivals,Basel,Vienna,Austrian Airlines,Landed,2000-01-01 09:17:00,2000-01-01 09:14:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Porto,easyJet,Landed,2000-01-01 09:29:00,2000-01-01 09:27:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Paris Charles De Gaulle,Air France,Landed,2000-01-01 09:32:00,2000-01-01 09:30:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Lisbon,easyJet,Landed,2000-01-01 10:51:00,2000-01-01 10:48:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Skopje,Wizz Air,Landed,2000-01-01 09:22:00,2000-01-01 09:20:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Casablanca,Air Arabia Maroc,Landed,2000-01-01 10:06:00,2000-01-01 10:02:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 10:41:00,2000-01-01 10:37:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 10:38:00,2000-01-01 10:35:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,London Gatwick,easyJet,Landed,2000-01-01 10:36:00,2000-01-01 10:33:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Copenhagen,easyJet,Landed,2000-01-01 11:17:00,2000-01-01 11:14:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Budapest,easyJet,Landed,2000-01-01 11:19:00,2000-01-01 11:16:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Landed,2000-01-01 12:01:00,2000-01-01 11:57:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Thessaloniki,easyJet,Landed,2000-01-01 11:47:00,2000-01-01 11:44:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Dubai,Flydubai,Landed,2000-01-01 12:08:00,2000-01-01 12:06:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Faro,easyJet,Landed,2000-01-01 12:19:00,2000-01-01 12:17:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Munich,Lufthansa,Landed,2000-01-01 12:32:00,2000-01-01 12:28:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Barcelona,Vueling,Landed,2000-01-01 12:46:00,2000-01-01 12:43:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Pristina,GP Aviation,Landed,2000-01-01 13:04:00,2000-01-01 13:00:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Pristina,easyJet,Landed,2000-01-01 12:44:00,2000-01-01 12:40:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 13:24:00,2000-01-01 13:20:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Athens,easyJet,Landed,2000-01-01 13:07:00,2000-01-01 13:03:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Luxor,- Private -,Landed,2000-01-01 13:24:00,2000-01-01 13:17:00,-7.0
2024-11-06 23:55:02,Arrivals,Basel,Izmir,SunExpress,Landed,2000-01-01 13:14:00,2000-01-01 13:10:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Budapest,Wizz Air,Landed,2000-01-01 13:28:00,2000-01-01 13:24:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Algiers,Air Alg̩rie,Landed,2000-01-01 17:48:00,2000-01-01 17:43:00,-5.0
2024-11-06 23:55:02,Arrivals,Basel,Paris Charles De Gaulle,Air France,Landed,2000-01-01 14:04:00,2000-01-01 14:01:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Marrakech,easyJet,Landed,2000-01-01 14:22:00,2000-01-01 14:19:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Tuzla,Wizz Air,Landed,2000-01-01 15:36:00,2000-01-01 15:32:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Larnaca,easyJet,Landed,2000-01-01 14:55:00,2000-01-01 14:53:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 15:06:00,2000-01-01 15:02:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Skopje,Wizz Air,Landed,2000-01-01 15:09:00,2000-01-01 15:05:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Landed,2000-01-01 15:58:00,2000-01-01 15:53:00,-5.0
2024-11-06 23:55:02,Arrivals,Basel,Sofia,Wizz Air,Landed,2000-01-01 15:11:00,2000-01-01 15:09:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Bucharest,Wizz Air,Landed,2000-01-01 15:42:00,2000-01-01 15:38:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Ajaccio,easyJet,Landed,2000-01-01 16:01:00,2000-01-01 15:55:00,-6.0
2024-11-06 23:55:02,Arrivals,Basel,Tirana,Wizz Air,Landed,2000-01-01 16:09:00,2000-01-01 16:05:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Krakow,easyJet,Landed,2000-01-01 16:33:00,2000-01-01 16:29:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Chambery,Pan Europ̩enne Air Service,Landed,2000-01-01 16:56:00,2000-01-01 16:53:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Venice,easyJet,Landed,2000-01-01 16:44:00,2000-01-01 16:41:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Alicante,easyJet,Landed,2000-01-01 16:49:00,2000-01-01 16:46:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Istanbul,Turkish Airlines,Landed,2000-01-01 16:47:00,2000-01-01 16:44:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Hurghada,easyJet,Landed,2000-01-01 17:09:00,2000-01-01 17:07:00,-2.0
2024-11-06 23:55:02,Arrivals,Basel,Prague,easyJet,Landed,2000-01-01 17:21:00,2000-01-01 17:17:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 17:24:00,2000-01-01 17:20:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Laval Entrammes,Jetfly Aviation,Landed,2000-01-01 17:26:00,2000-01-01 17:25:00,-1.0
2024-11-06 23:55:02,Arrivals,Basel,Algiers,ASL Airlines France,Landed,2000-01-01 17:46:00,2000-01-01 17:40:00,-6.0
2024-11-06 23:55:02,Arrivals,Basel,Budapest,Qatar Airways,Landed,2000-01-01 17:16:00,2000-01-01 17:12:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,London Stansted,Ryanair,Landed,2000-01-01 18:01:00,2000-01-01 18:00:00,-1.0
2024-11-06 23:55:02,Arrivals,Basel,Pristina,easyJet,Landed,2000-01-01 17:57:00,2000-01-01 17:53:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 18:11:00,2000-01-01 18:08:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Palma,easyJet,Landed,2000-01-01 18:08:00,2000-01-01 18:02:00,-6.0
2024-11-06 23:55:02,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 18:31:00,2000-01-01 18:25:00,-6.0
2024-11-06 23:55:02,Arrivals,Basel,Enfidha,easyJet,Landed,2000-01-01 18:09:00,2000-01-01 18:05:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Nice,easyJet,Landed,2000-01-01 18:27:00,2000-01-01 18:23:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Munich,Lufthansa,Landed,2000-01-01 19:14:00,2000-01-01 19:10:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Pristina,GP Aviation,Landed,2000-01-01 19:22:00,2000-01-01 19:19:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Vienna,Austrian Airlines,Landed,2000-01-01 19:33:00,2000-01-01 19:28:00,-5.0
2024-11-06 23:55:02,Arrivals,Basel,London Stansted,Netjets,Landed,2000-01-01 20:02:00,2000-01-01 19:59:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Nis,Wizz Air,Landed,2000-01-01 20:17:00,2000-01-01 20:14:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,London Gatwick,easyJet,Landed,2000-01-01 20:27:00,2000-01-01 20:23:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Barcelona,easyJet,Landed,2000-01-01 20:21:00,2000-01-01 20:18:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 21:26:00,2000-01-01 21:23:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Geneva,easyJet,Landed,2000-01-01 21:24:00,2000-01-01 21:21:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Tenerife,easyJet,Landed,2000-01-01 21:38:00,2000-01-01 21:34:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Paris Charles De Gaulle,FedEx,Landed,2000-01-01 21:36:00,2000-01-01 21:32:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Geneva,FedEx,Landed,2000-01-01 21:41:00,2000-01-01 21:38:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 22:08:00,2000-01-01 22:04:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Rome,easyJet,Landed,2000-01-01 21:46:00,2000-01-01 21:42:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 22:17:00,2000-01-01 22:14:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Pristina,Chair Airlines,Landed,2000-01-01 22:01:00,2000-01-01 21:58:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Malaga,easyJet,Landed,2000-01-01 22:41:00,2000-01-01 22:37:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Berlin,easyJet,Landed,2000-01-01 22:27:00,2000-01-01 22:24:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Amsterdam,easyJet,Landed,2000-01-01 22:38:00,2000-01-01 22:35:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Budapest,easyJet,Landed,2000-01-01 22:24:00,2000-01-01 22:21:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Porto,easyJet,Landed,2000-01-01 22:32:00,2000-01-01 22:29:00,-3.0
2024-11-06 23:55:02,Arrivals,Basel,Mahon,easyJet,Landed,2000-01-01 22:23:00,2000-01-01 22:19:00,-4.0
2024-11-06 23:55:02,Arrivals,Basel,Hamburg,easyJet,Landed,2000-01-01 22:34:00,2000-01-01 22:32:00,-2.0
07-11-24 23:55,Arrivals,Basel,Paris Charles De Gaulle,FedEx,Landed,2000-01-01 05:29:00,2000-01-01 05:27:00,-2.0
07-11-24 23:55,Arrivals,Basel,Liege,FedEx,Landed,2000-01-01 05:11:00,2000-01-01 05:07:00,-4.0
07-11-24 23:55,Arrivals,Basel,Brussels,European Air Transport / DHL,Landed,2000-01-01 05:14:00,2000-01-01 05:11:00,-3.0
07-11-24 23:55,Arrivals,Basel,Cologne Bonn,Sprintair,Landed,2000-01-01 05:18:00,2000-01-01 05:16:00,-2.0
07-11-24 23:55,Arrivals,Basel,Cologne Bonn,Sprintair,Landed,2000-01-01 05:54:00,2000-01-01 05:51:00,-3.0
07-11-24 23:55,Arrivals,Basel,Leipzig,European Air Transport / DHL,Landed,2000-01-01 05:26:00,2000-01-01 05:22:00,-4.0
07-11-24 23:55,Arrivals,Basel,Cologne Bonn,European Air Transport / DHL,Landed,2000-01-01 05:49:00,2000-01-01 05:45:00,-4.0
07-11-24 23:55,Arrivals,Basel,Belgrade,Wizz Air,Landed,2000-01-01 07:53:00,2000-01-01 07:49:00,-4.0
07-11-24 23:55,Arrivals,Basel,Naples,easyJet,Landed,2000-01-01 08:36:00,2000-01-01 08:31:00,-5.0
07-11-24 23:55,Arrivals,Basel,Munich,Lufthansa,Landed,2000-01-01 09:01:00,2000-01-01 08:56:00,-5.0
07-11-24 23:55,Arrivals,Basel,Skopje,Wizz Air,Landed,2000-01-01 08:42:00,2000-01-01 08:38:00,-4.0
07-11-24 23:55,Arrivals,Basel,Barcelona,easyJet,Landed,2000-01-01 08:54:00,2000-01-01 08:52:00,-2.0
07-11-24 23:55,Arrivals,Basel,Vienna,Austrian Airlines,Landed,2000-01-01 09:26:00,2000-01-01 09:23:00,-3.0
07-11-24 23:55,Arrivals,Basel,Paris Charles De Gaulle,Air France,Landed,2000-01-01 09:41:00,2000-01-01 09:42:00,1.0
07-11-24 23:55,Arrivals,Basel,Berlin,easyJet,Landed,2000-01-01 09:48:00,2000-01-01 09:48:00,0.0
07-11-24 23:55,Arrivals,Basel,Olbia,easyJet,Landed,2000-01-01 10:03:00,2000-01-01 10:00:00,-3.0
07-11-24 23:55,Arrivals,Basel,Nice,easyJet,Landed,2000-01-01 09:49:00,2000-01-01 09:55:00,6.0
07-11-24 23:55,Arrivals,Basel,Istanbul,Turkish Airlines,Landed,2000-01-01 09:43:00,2000-01-01 09:38:00,-5.0
07-11-24 23:55,Arrivals,Basel,Constantine,Air Alg̩rie,Landed,2000-01-01 11:04:00,2000-01-01 11:02:00,-2.0
07-11-24 23:55,Arrivals,Basel,Amsterdam,easyJet,Landed,2000-01-01 10:09:00,2000-01-01 10:05:00,-4.0
07-11-24 23:55,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 10:14:00,2000-01-01 10:11:00,-3.0
07-11-24 23:55,Arrivals,Basel,London Luton,easyJet,Landed,2000-01-01 10:31:00,2000-01-01 10:27:00,-4.0
07-11-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 10:37:00,2000-01-01 10:34:00,-3.0
07-11-24 23:55,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 11:39:00,2000-01-01 11:37:00,-2.0
07-11-24 23:55,Arrivals,Basel,London Gatwick,easyJet,Landed,2000-01-01 10:44:00,2000-01-01 10:41:00,-3.0
07-11-24 23:55,Arrivals,Basel,Palma,easyJet,Landed,2000-01-01 10:23:00,2000-01-01 10:21:00,-2.0
07-11-24 23:55,Arrivals,Basel,Lisbon,easyJet,Landed,2000-01-01 10:59:00,2000-01-01 10:55:00,-4.0
07-11-24 23:55,Arrivals,Basel,Istanbul Sabiha G̦kcen,Ajet,Landed,2000-01-01 10:51:00,2000-01-01 10:47:00,-4.0
07-11-24 23:55,Arrivals,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Landed,2000-01-01 11:46:00,2000-01-01 11:43:00,-3.0
07-11-24 23:55,Arrivals,Basel,Budapest,easyJet,Landed,2000-01-01 11:21:00,2000-01-01 11:18:00,-3.0
07-11-24 23:55,Arrivals,Basel,Hanover,Netjets,Landed,2000-01-01 12:06:00,2000-01-01 12:01:00,-5.0
07-11-24 23:55,Arrivals,Basel,Pristina,easyJet,Landed,2000-01-01 12:08:00,2000-01-01 12:05:00,-3.0
07-11-24 23:55,Arrivals,Basel,Porto,easyJet,Landed,2000-01-01 12:51:00,2000-01-01 12:46:00,-5.0
07-11-24 23:55,Arrivals,Basel,Antalya,SunExpress,Landed,2000-01-01 12:36:00,2000-01-01 12:33:00,-3.0
07-11-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 13:16:00,2000-01-01 13:13:00,-3.0
07-11-24 23:55,Arrivals,Basel,Madrid,easyJet,Landed,2000-01-01 13:54:00,2000-01-01 13:54:00,0.0
07-11-24 23:55,Arrivals,Basel,Bordeaux,easyJet,Landed,2000-01-01 14:14:00,2000-01-01 14:10:00,-4.0
07-11-24 23:55,Arrivals,Basel,Venice,Netjets,Landed,2000-01-01 13:52:00,2000-01-01 13:47:00,-5.0
07-11-24 23:55,Arrivals,Basel,Paris Charles De Gaulle,Air France,Landed,2000-01-01 14:26:00,2000-01-01 14:23:00,-3.0
07-11-24 23:55,Arrivals,Basel,Rome,easyJet,Landed,2000-01-01 14:44:00,2000-01-01 14:39:00,-5.0
07-11-24 23:55,Arrivals,Basel,Belgrade,Swiftair,Landed,2000-01-01 15:31:00,2000-01-01 15:26:00,-5.0
07-11-24 23:55,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 14:54:00,2000-01-01 14:51:00,-3.0
07-11-24 23:55,Arrivals,Basel,Warsaw,Wizz Air,Landed,2000-01-01 14:48:00,2000-01-01 14:43:00,-5.0
07-11-24 23:55,Arrivals,Basel,Budapest,Wizz Air,Landed,2000-01-01 15:38:00,2000-01-01 15:34:00,-4.0
07-11-24 23:55,Arrivals,Basel,Palermo,easyJet,Landed,2000-01-01 15:42:00,2000-01-01 15:38:00,-4.0
07-11-24 23:55,Arrivals,Basel,Istanbul Sabiha G̦kcen,Pegasus Airlines,Landed,2000-01-01 15:34:00,2000-01-01 15:31:00,-3.0
07-11-24 23:55,Arrivals,Basel,Lisbon,easyJet,Landed,2000-01-01 16:18:00,2000-01-01 16:15:00,-3.0
07-11-24 23:55,Arrivals,Basel,Lanzarote,easyJet,Landed,2000-01-01 16:11:00,2000-01-01 16:06:00,-5.0
07-11-24 23:55,Arrivals,Basel,Alicante,easyJet,Landed,2000-01-01 16:06:00,2000-01-01 16:02:00,-4.0
07-11-24 23:55,Arrivals,Basel,Toulouse,easyJet,Landed,2000-01-01 16:16:00,2000-01-01 16:11:00,-5.0
07-11-24 23:55,Arrivals,Basel,Munich,Lufthansa,Landed,2000-01-01 16:31:00,2000-01-01 16:27:00,-4.0
07-11-24 23:55,Arrivals,Basel,Cluj,Wizz Air,Landed,2000-01-01 15:51:00,2000-01-01 15:50:00,-1.0
07-11-24 23:55,Arrivals,Basel,Istanbul,Turkish Airlines,Landed,2000-01-01 17:21:00,2000-01-01 17:17:00,-4.0
07-11-24 23:55,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 17:31:00,2000-01-01 17:26:00,-5.0
07-11-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 18:03:00,2000-01-01 18:00:00,-3.0
07-11-24 23:55,Arrivals,Basel,Brindisi,easyJet,Landed,2000-01-01 18:21:00,2000-01-01 18:17:00,-4.0
07-11-24 23:55,Arrivals,Basel,Malaga,easyJet,Landed,2000-01-01 18:26:00,2000-01-01 18:22:00,-4.0
07-11-24 23:55,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 18:44:00,2000-01-01 18:39:00,-5.0
07-11-24 23:55,Arrivals,Basel,Copenhagen,easyJet,Landed,2000-01-01 18:39:00,2000-01-01 18:32:00,-7.0
07-11-24 23:55,Arrivals,Basel,Oran,ASL Airlines France,Landed,2000-01-01 19:31:00,2000-01-01 19:30:00,-1.0
07-11-24 23:55,Arrivals,Basel,Pristina,GP Aviation,Landed,2000-01-01 19:28:00,2000-01-01 19:26:00,-2.0
07-11-24 23:55,Arrivals,Basel,Vienna,Austrian Airlines,Landed,2000-01-01 19:38:00,2000-01-01 19:36:00,-2.0
07-11-24 23:55,Arrivals,Basel,London Gatwick,easyJet,Landed,2000-01-01 20:21:00,2000-01-01 20:19:00,-2.0
07-11-24 23:55,Arrivals,Basel,Barcelona,easyJet,Landed,2000-01-01 20:14:00,2000-01-01 20:12:00,-2.0
07-11-24 23:55,Arrivals,Basel,Manchester,easyJet,Landed,2000-01-01 20:57:00,2000-01-01 20:54:00,-3.0
07-11-24 23:55,Arrivals,Basel,Fuerteventura,easyJet,Landed,2000-01-01 20:41:00,2000-01-01 20:40:00,-1.0
07-11-24 23:55,Arrivals,Basel,Porto,easyJet,Landed,2000-01-01 21:08:00,2000-01-01 21:05:00,-3.0
07-11-24 23:55,Arrivals,Basel,Cologne Bonn,FedEx,Landed,2000-01-01 21:03:00,2000-01-01 21:00:00,-3.0
07-11-24 23:55,Arrivals,Basel,Geneva,FedEx,Landed,2000-01-01 21:47:00,2000-01-01 21:43:00,-4.0
07-11-24 23:55,Arrivals,Basel,London Heathrow,British Airways,Landed,2000-01-01 22:02:00,2000-01-01 21:57:00,-5.0
07-11-24 23:55,Arrivals,Basel,Amsterdam,KLM,Landed,2000-01-01 22:18:00,2000-01-01 22:16:00,-2.0
07-11-24 23:55,Arrivals,Basel,Frankfurt,Lufthansa,Landed,2000-01-01 22:09:00,2000-01-01 22:07:00,-2.0
